Date,Miners_Revenue,Difficuly,Cost_Per_Transaction,Average_Block_Size,Total_Bitcoins,Average_Transaction_Confirmation_time
29/09/2014,1458738.04000000000,34661425924.00,18.561369639900,0.2901675826620,13331000,5.783333333
28/09/2014,1321894.34000000000,34661425923.98,18.038212682300,0.2910248023880,13327200,7.05
27/09/2014,1451282.77889072000,34661425924.00,21.894918515641,0.2937338646617,13319275,6.65
26/09/2014,1286776.14000000000,34661425924.00,19.222254190200,0.2943883761760,13320275,6.35
25/09/2014,1548445.08000000000,29829733124.04,21.131104560700,0.2669413105540,13317075,4.583333333
24/09/2014,1964038.52619637000,29829733124.00,24.075885680969,0.2855092564103,13307450,5.116666667
23/09/2014,1765648.08000000000,29829733124.00,21.770172617900,0.2835113841330,13309225,6.55
22/09/2014,1601478.00000000000,29829733124.04,22.511639021600,0.2628806537350,13305150,6.15
21/09/2014,1959830.14130346000,29829733124.00,29.910567912084,0.2179962682927,13295250,5.933333333
20/09/2014,1781219.20000000000,29829733124.00,28.205716457400,0.2003449467250,13297450,7.016666667
19/09/2014,1801037.04000000000,29829733124.04,28.902142983200,0.1971165651530,13293075,7.616666667
18/09/2014,2423050.76220762000,29829733124.00,29.138966534876,0.2367029608939,13283250,7.75
17/09/2014,1985517.03000000000,29829733124.00,24.895516588500,0.2274286579440,13284700,8.283333333
16/09/2014,2122176.00000000000,29829733124.04,26.599017346800,0.2190289976740,13280075,5.966666667
15/09/2014,2259751.94511144000,29829733124.00,25.296108282714,0.2890023860759,13271200,5.683333333
14/09/2014,1763838.30000000000,29829733124.00,23.790001618500,0.2890653030290,13271125,5.633333333
13/09/2014,2025587.40000000000,27428630902.26,30.675380491600,0.2249887354230,13267425,5.2
12/09/2014,2155557.16520553000,27428630902.30,27.787466840338,0.2423847142857,13259225,6.6
11/09/2014,1898185.05000000000,27428630902.30,28.628946654000,0.2187950300130,13258750,7.116666667
10/09/2014,1904140.00000000000,27428630902.26,28.137366453400,0.2192728136790,13254725,6.116666667
09/09/2014,1995752.89548181000,27428630902.30,21.700042356005,0.3525527945205,13247275,5.833333333
08/09/2014,1545448.24000000000,27428630902.30,19.350030550400,0.3186037612680,13246775,7.216666667
07/09/2014,1828275.96000000000,27428630902.26,25.479777573400,0.2544468462080,13243475,7.166666667
06/09/2014,2714423.52929315000,27428630902.30,36.360541830779,0.1956816145251,13235250,8.416666667
05/09/2014,2025388.90000000000,27428630902.30,29.992875653400,0.2171191771830,13235550,6.15
04/09/2014,1814873.85000000000,27428630902.26,27.068277204400,0.2425926323710,13231350,5.25
03/09/2014,2527781.15522765000,27428630902.30,29.647218634651,0.2385464615385,13222875,5.2
02/09/2014,1884421.36000000000,27428630902.30,26.159439169300,0.2451623220860,13223450,5.616666667
01/09/2014,1734368.90000000000,27428630902.26,24.243683864700,0.2737007808020,13219475,5.8
31/08/2014,2985880.98310164000,27428630902.30,46.311396580042,0.1796034202128,13211000,6.35
30/08/2014,2334454.32000000000,23844670038.80,39.069711301900,0.1690643946330,13212150,6.65
29/08/2014,2171218.92000000000,23844670038.80,34.013518187800,0.1930088220640,13207275,6.216666667
28/08/2014,2782169.67445163000,23844670038.80,36.840658303892,0.2245079306358,13198975,6.6
27/08/2014,2310083.65000000000,23844670038.80,33.378852878300,0.2131160398870,13198825,6.75
26/08/2014,2077894.24000000000,23844670038.80,27.959501601200,0.2451529414020,13187050,6.733333333
25/08/2014,2028245.65472511000,23844670038.80,26.598896498828,0.2905315182482,13190275,6.333333333
24/08/2014,1694749.56000000000,23844670038.80,25.519109183700,0.2738071270840,13186125,6.85
23/08/2014,2098161.00000000000,23844670038.80,38.132435527000,0.1969226046310,13182775,6.316666667
22/08/2014,2285706.48261436000,23844670038.80,32.808085125585,0.2479833439490,13175050,6.35
21/08/2014,2091138.75000000000,23844670038.80,30.646580150700,0.2307807081230,13174750,8.2
20/08/2014,2214059.58000000000,23844670038.80,29.336949516400,0.2461990061260,13170725,7.633333333
19/08/2014,2809058.54143764000,23844670038.80,33.085503944945,0.2217305537634,13163225,7.883333333
18/08/2014,2516475.00000000000,19729645940.60,33.349346656400,0.1938835069970,13162575,7.016666667
17/08/2014,2053013.15000000000,19729645940.58,30.200252280100,0.2093778719220,13150700,9.333333333
16/08/2014,2233906.71893120000,19729645940.60,29.585817271888,0.3106918734177,13153050,8.35
15/08/2014,2183101.00000000000,19729645940.60,28.977037125500,0.3029764855810,13148925,9.25
14/08/2014,2034983.60000000000,19729645940.58,29.197159172400,0.2345335381160,13138975,7
13/08/2014,2411608.84647239000,19729645940.60,29.898448381755,0.3167607310345,13140575,6.933333333
12/08/2014,2165901.18000000000,19729645940.60,28.874447481000,0.2762109367710,13136325,7
11/08/2014,2584002.98000000000,19729645940.58,32.773616001200,0.2372525673540,13127050,7.25
10/08/2014,3264322.65956535000,19729645940.60,48.389727976480,0.2065761468927,13127875,6.816666667
09/08/2014,2641031.16000000000,19729645940.60,45.156638511800,0.1904551170390,13123325,7.7
08/08/2014,2551035.74000000000,19729645940.58,40.518356734400,0.1989087341840,13114900,8.416666667
07/08/2014,2541691.97252622000,19729645940.60,34.174928704318,0.2497870562500,13114525,7.416666667
06/08/2014,2311376.64000000000,18736441558.30,32.677948311900,0.2485740139230,13110500,7.65
05/08/2014,2231599.20000000000,18736441558.31,28.312600862700,0.2899238299700,13102925,9.583333333
04/08/2014,2137667.01109539000,18736441558.30,30.162788885375,0.3013055234375,13102750,8.583333333
03/08/2014,2010486.90000000000,18736441558.30,31.886171731300,0.2522631609880,13099450,7.066666667
02/08/2014,2245920.32000000000,18736441558.31,42.738731113200,0.1915364077220,13091075,7.6
01/08/2014,2902813.90643991000,18736441558.30,36.982289996941,0.2432887898089,13092275,5.933333333
31/07/2014,2308439.90000000000,18736441558.30,33.318994558500,0.2465089785510,13088050,6.983333333
30/07/2014,2262546.00000000000,18736441558.31,33.409813794800,0.2481310150840,13078650,6.733333333
29/07/2014,2587762.30485722000,18736441558.30,37.967667368828,0.2415628120805,13080375,6.833333333
28/07/2014,2171902.50000000000,18736441558.30,33.570374205900,0.2380382102610,13076000,7.35
27/07/2014,2000946.64000000000,18736441558.31,33.594913450100,0.2557370873060,13066550,7.183333333
26/07/2014,2326825.30108101000,18736441558.30,38.466280394793,0.2282823358209,13068875,7.566666667
25/07/2014,2090942.92000000000,18736441558.30,36.346525518000,0.2238537107200,13064850,8.65
24/07/2014,2371191.65000000000,17336316978.51,37.557482379000,0.2352495436460,13054725,7.8
23/07/2014,2487264.27020080000,17336316978.50,35.018574207003,0.2606162260274,13057425,8.933333333
22/07/2014,2277178.61000000000,17336316978.50,33.050008127600,0.2540089594170,13053700,8.616666667
21/07/2014,2227013.58000000000,17336316978.51,33.278247187000,0.2616889526790,13050050,7.616666667
20/07/2014,2983207.37252580000,17336316978.50,50.028632777558,0.2140380967742,13042950,8.616666667
19/07/2014,2656636.43000000000,17336316978.50,48.530130978000,0.1914179914140,13042750,7.25
18/07/2014,2719265.20000000000,17336316978.51,46.491113010800,0.1897163391110,13038500,7.916666667
17/07/2014,3002451.26742862000,17336316978.50,41.517917881392,0.2262454883721,13030875,10.08333333
16/07/2014,2683662.00000000000,17336316978.50,39.098779102000,0.2215436132330,13030225,8.716666667
15/07/2014,2562788.76000000000,17336316978.51,37.817651069100,0.2243152849600,13025950,7.95
14/07/2014,2324693.38813598000,17336316978.50,34.821128924611,0.2630354592593,13019000,9.433333333
13/07/2014,2264500.80000000000,17336316978.50,37.819209379200,0.2243227728480,13018375,10.66666667
12/07/2014,2434643.10000000000,16818461371.16,45.830301376100,0.2076654619980,13014750,12.1
11/07/2014,2721173.49560002000,16818461371.20,42.247030718356,0.2334743076923,13007150,8.9
10/07/2014,2370595.91000000000,16818461371.20,39.543543845600,0.2334910392760,13006775,7.8
09/07/2014,2392970.58000000000,16818461371.16,37.305063137200,0.2326340056080,13003025,6.516666667
08/07/2014,2661544.47118273000,16818461371.20,36.158849989576,0.2853943133333,12995100,7.4
07/07/2014,2533469.40000000000,16818461371.20,36.170717569500,0.2528474478070,12995200,7.766666667
06/07/2014,2167600.30000000000,16818461371.16,36.135103190700,0.2402528035550,12991150,5.883333333
05/07/2014,2603938.92237504000,16818461371.20,50.245811252992,0.1841428026316,12983300,6.433333333
04/07/2014,2409626.24000000000,16818461371.20,49.667654127600,0.1710379876590,12983950,7.266666667
03/07/2014,2548314.90000000000,16818461371.16,41.167588568800,0.2058188974860,12980150,7.05
02/07/2014,2261661.30916854000,16818461371.20,33.288117941311,0.2916811094891,12971600,7.666666667
01/07/2014,2281152.00000000000,16818461371.20,33.683066564300,0.2777164445510,12972825,6.7
30/06/2014,2265705.90000000000,16818461371.16,31.887098544800,0.3124462003290,12969350,7.716666667
29/06/2014,2867568.69212740000,16818461371.20,49.606765597471,0.1971871265823,12959750,8.233333333
28/06/2014,2597368.00000000000,16818461371.20,49.709440967600,0.1800694739680,12962775,6.066666667
27/06/2014,2796722.72000000000,13462580114.53,49.166231035600,0.1705992846570,12958425,6.45
26/06/2014,2992633.06533511000,13462580114.50,41.880194597242,0.2057645730994,12947700,6.2
25/06/2014,2438734.00000000000,13462580114.50,39.111107547200,0.2045081846900,12949075,6.9
24/06/2014,2642787.00000000000,13462580114.53,41.448980552100,0.1958750601740,12944800,6.566666667
23/06/2014,3540092.79362386000,13462580114.50,52.565746943009,0.2043608522727,12935900,7.05
22/06/2014,2341748.50000000000,13462580114.50,41.338590947600,0.2004062495650,12935200,7.783333333
21/06/2014,2881450.72000000000,13462580114.53,57.138763806500,0.1598568160300,12923925,7.766666667
20/06/2014,3429551.41602032000,13462580114.50,50.786349805570,0.1784346827957,12926425,7.616666667
19/06/2014,2750677.88000000000,13462580114.50,45.933435976200,0.1873745428550,12921700,7.616666667
18/06/2014,2288559.84000000000,13462580114.53,36.722718870300,0.2278480087680,12911750,9.466666667
17/06/2014,3465497.66274646000,13462580114.50,42.889822558743,0.2146196304348,12913300,7.683333333
16/06/2014,2666116.65000000000,11756551916.90,39.633070462300,0.2064357500400,12909050,7.966666667
15/06/2014,3026170.00000000000,11756551916.90,46.309241434200,0.1832998444880,12899700,7.733333333
14/06/2014,3378320.32975696000,11756551916.90,52.454317673425,0.1755392303371,12899525,8.033333333
13/06/2014,2459869.28000000000,11756551916.90,41.720277471500,0.1859089515430,12887650,8.566666667
12/06/2014,2451384.00000000000,11756551916.90,37.660874775300,0.2210036232360,12890475,8.883333333
11/06/2014,2732109.18704523000,11756551916.90,38.910065897306,0.2517757465753,12886275,8.733333333
10/06/2014,2342363.40000000000,11756551916.90,38.018590836100,0.2405935640200,12875500,8.191666667
09/06/2014,2883561.93000000000,11756551916.90,44.050747479400,0.2173489823850,12878750,7.55
08/06/2014,2503351.83023013000,11756551916.90,48.543734224634,0.2283702279412,12874325,7.883333333
07/06/2014,2450216.00000000000,11756551916.90,51.334925623300,0.1889568328860,12870925,7.766666667
06/06/2014,2508586.20000000000,11756551916.90,47.139698586900,0.1917548709450,12863700,8.75
05/06/2014,2708518.43397621000,11756551916.90,37.900459447781,0.2629575986842,12863350,6.616666667
04/06/2014,2395764.64000000000,10455720138.50,35.921203088700,0.2580313583900,12859650,6.816666667
03/06/2014,2957055.42000000000,10455720138.48,44.510505305900,0.1983368983030,12851825,6.833333333
02/06/2014,3650788.78347102000,10455720138.50,49.200015949099,0.1996269067358,12851450,6.683333333
01/06/2014,2832232.65000000000,10455720138.50,46.294196538000,0.1944100310680,12840025,6.783333333
31/05/2014,3027285.30000000000,10455720138.48,57.144467305900,0.1831547508030,12842275,7.933333333
30/05/2014,2667113.68140693000,10455720138.50,38.313993009926,0.2201303712575,12837800,6.7
29/05/2014,2489105.61000000000,10455720138.50,37.186906849900,0.2237215217640,12828450,6.533333333
28/05/2014,1867016.00000000000,10455720138.48,28.318155619600,0.2801773930320,12829925,7.8
27/05/2014,2171401.39268694000,10455720138.50,30.593890703585,0.2967608235294,12826650,7.233333333
26/05/2014,1883513.19000000000,10455720138.50,28.095363812600,0.2904714466070,12816650,8.8
25/05/2014,2473824.00000000000,10455720138.48,37.598966486800,0.2152259589650,12819000,7.866666667
24/05/2014,2351556.70291129000,10455720138.50,38.937570627578,0.1929235974026,12814775,8
23/05/2014,2196642.24000000000,10455720138.50,37.778045609300,0.1860369273590,12804675,7.766666667
22/05/2014,2089836.14000000000,8853416309.13,28.016518171900,0.2593773527990,12806800,6.35
21/05/2014,2679568.52756389000,8853416309.13,33.827383479529,0.2367980914286,12802850,7.95
20/05/2014,2208604.81000000000,8853416309.13,31.054623312700,0.2385317609550,12792500,7.2
19/05/2014,2176239.87000000000,8853416309.13,31.289393115900,0.2198585851230,12794225,6.4
18/05/2014,2674403.24760663000,8853416309.13,41.947475494175,0.1854641569767,12789750,7.483333333
17/05/2014,1725066.12000000000,8853416309.13,34.051165985700,0.2018086198090,12779850,6.616666667
16/05/2014,2058582.72000000000,8853416309.13,37.040191446100,0.1770156224570,12781475,7.366666667
15/05/2014,2329797.59349022000,8853416309.13,27.470788745316,0.2473337894737,12776900,7.316666667
14/05/2014,1868696.38000000000,8853416309.13,25.682664889200,0.2387189980010,12767800,7.016666667
13/05/2014,1683457.38000000000,8853416309.13,24.038745412700,0.2487648646040,12768200,8.066666667
12/05/2014,2174293.30588062000,8853416309.13,24.657442797467,0.2565923597561,12764450,8.766666667
11/05/2014,1738185.50000000000,8853416309.13,24.808539335500,0.2400716368560,12755750,9.25
10/05/2014,1809165.00000000000,8000872135.97,35.016548600600,0.1777655762360,12756275,6.95
09/05/2014,2305086.13988772000,8000872135.97,30.213203395912,0.2170877705882,12752125,6.85
08/05/2014,1882663.30000000000,8000872135.97,27.811787038500,0.2214486282990,12743500,7.083333333
07/05/2014,1727589.50000000000,8000872135.97,25.259741494000,0.2305650099730,12743550,7.95
06/05/2014,2583817.44080909000,8000872135.97,28.799641548526,0.2192203505155,12739650,7.416666667
05/05/2014,2007489.45000000000,8000872135.97,26.160986368800,0.2148567271490,12731250,6.8
04/05/2014,1342102.71000000000,8000872135.97,21.157799725700,0.2643528137210,12730925,7.366666667
03/05/2014,1824628.31054812000,8000872135.97,31.370406274467,0.2035270633803,12727800,7.35
02/05/2014,1568979.50000000000,8000872135.97,27.961567935600,0.1990409162310,12719200,7.75
01/05/2014,1906840.11000000000,8000872135.97,31.569677819900,0.1907012715060,12720400,6.466666667
30/04/2014,1798323.60984640000,8000872135.97,25.821288101750,0.2688983478261,12716150,7.383333333
29/04/2014,1644238.00000000000,8000872135.97,25.712511923900,0.2415064393660,12706825,5.783333333
28/04/2014,1773787.40000000000,6978842649.59,27.626075038500,0.2243784650970,12708300,7.583333333
27/04/2014,2695330.38352189000,6978842649.59,42.996640188905,0.1810059209040,12704350,7.683333333
26/04/2014,1842258.60000000000,6978842649.59,36.558552944900,0.1786256207680,12694425,6.783333333
25/04/2014,2068904.80000000000,6978842649.59,35.404021424800,0.1775802708740,12696025,7.383333333
24/04/2014,2506178.88523505000,6978842649.59,28.430521324036,0.2798373774834,12691575,5.766666667
23/04/2014,1813512.40000000000,6978842649.59,26.803712735900,0.2472783886660,12681750,7.716666667
22/04/2014,2138759.70000000000,6978842649.59,29.644471703600,0.2153349195210,12683800,7.316666667
21/04/2014,2803733.64242310000,6978842649.59,38.862480316351,0.1906984093567,12679425,6.75
20/04/2014,2202474.00000000000,6978842649.59,37.999240868900,0.1798065961420,12669525,6.5
19/04/2014,2130809.40000000000,6978842649.59,43.139033080900,0.1690228518320,12671150,9.766666667
18/04/2014,2772367.99110293000,6978842649.59,40.416473374195,0.2055602687500,12666900,7.066666667
17/04/2014,1877681.76000000000,6978842649.59,33.174589399300,0.1962529818220,12657050,7.083333333
16/04/2014,2160675.00000000000,6119726089.13,32.147161221200,0.2193379292540,12658925,5.2
15/04/2014,2905406.24490792000,6119726089.13,31.461496133191,0.2416210714286,12654575,6.15
14/04/2014,2396149.81000000000,6119726089.13,31.999009241200,0.2160796825700,12644600,5.85
13/04/2014,2068130.96000000000,6119726089.13,32.148279367600,0.2019310888350,12645975,5.35
12/04/2014,2110702.14307217000,6119726089.13,39.065373738149,0.1700462298137,12641425,6.75
11/04/2014,1703744.82000000000,6119726089.13,32.823026181400,0.1792523980140,12632500,6.3
10/04/2014,1600254.61000000000,6119726089.13,23.929398720000,0.2448321604890,12632450,6.55
09/04/2014,2150368.59522249000,6119726089.13,29.064533766152,0.2438242360248,12628725,5.9
08/04/2014,1611997.80000000000,6119726089.13,25.078530757000,0.2444607636020,12620425,7.35
07/04/2014,1777684.05000000000,6119726089.13,25.358897162700,0.2592098223860,12620725,8.45
06/04/2014,2355981.89585422000,6119726089.13,34.899816253933,0.2124498543046,12616825,7.933333333
05/04/2014,1635965.53000000000,6119726089.13,34.473312752900,0.2030237627700,12608050,8.716666667
04/04/2014,2027406.08000000000,5006860589.21,34.011173964100,0.1860485876070,12609625,12.46666667
03/04/2014,2761931.33773585000,5006860589.21,37.145699461170,0.1744507512195,12605150,6.9
02/04/2014,2326614.03000000000,5006860589.21,34.574897907600,0.1683887610070,12596125,7.116666667
01/04/2014,2063910.00000000000,5006860589.21,30.917220924000,0.1990549654570,12594925,10.16666667
31/03/2014,2793367.55892397000,5006860589.21,35.401654634357,0.2093754309392,12584000,10.58333333
30/03/2014,1924427.00000000000,5006860589.21,30.499984151100,0.2021563109900,12585825,9.333333333
29/03/2014,1677089.70000000000,5006860589.21,30.309032584500,0.2095659435200,12581625,8.666666667
28/03/2014,2543758.80374290000,5006860589.21,32.638654345727,0.2200665862069,12571950,8.616666667
27/03/2014,2307261.00000000000,5006860589.21,33.363617959700,0.2084915651000,12573625,7.016666667
26/03/2014,2178597.60000000000,5006860589.21,30.710425711900,0.2368937281080,12569050,7.866666667
25/03/2014,2453784.16910848000,5006860589.21,32.099527348593,0.2465353184713,12559900,9.4
24/03/2014,2197695.78000000000,5006860589.21,30.319736493600,0.2506151388810,12560925,9.183333333
23/03/2014,2852564.00000000000,4250217919.87,42.334213885000,0.1795932635590,12557150,8.25
22/03/2014,2932911.12979362000,4250217919.87,38.725967251517,0.2430319411765,12547650,6.233333333
21/03/2014,2458598.00000000000,4250217919.87,35.560219268400,0.2311050241640,12547050,9
20/03/2014,2633154.60000000000,4250217919.87,35.592308836100,0.2307521862220,12535450,6.183333333
19/03/2014,2778419.64596144000,4250217919.87,35.538297616575,0.2228770250000,12538125,8.416666667
18/03/2014,2364889.67000000000,4250217919.87,35.077495513100,0.2021902884210,12533950,8.016666667
17/03/2014,2279145.00000000000,4250217919.87,39.376392944100,0.1823437986700,12523675,10.28333333
16/03/2014,4518329.04399226000,4250217919.87,58.752848278272,0.1674904502924,12526450,7.4
15/03/2014,2514362.40000000000,4250217919.87,42.812232249300,0.1712131802040,12522000,8.533333333
14/03/2014,2790767.94000000000,4250217919.87,42.349812437400,0.1943639482770,12511700,7.8
13/03/2014,4140207.61988635000,4250217919.87,41.471333325517,0.2568207777778,12513675,9.266666667
12/03/2014,2724023.79000000000,4250217919.87,36.148731222500,0.2408051349710,12510200,7.55
11/03/2014,2707735.70000000000,3815723798.81,35.619196516700,0.2462500674380,12499300,7.7
10/03/2014,2907116.53210744000,3815723798.81,37.194428507004,0.2781788053691,12501775,7.966666667
09/03/2014,2574416.61000000000,3815723798.81,38.547249573300,0.2276883443200,12497575,7.65
08/03/2014,2623414.88000000000,3815723798.81,42.804008549700,0.2075598705110,12487050,9.566666667
07/03/2014,4662565.81946043000,3815723798.81,45.673368462168,0.2490441686747,12489350,11.4
06/03/2014,2602004.40000000000,3815723798.81,37.407156514600,0.2291434168100,12484975,8.966666667
05/03/2014,2670129.28000000000,3815723798.81,37.282415001600,0.2507166450410,12474675,8.683333333
04/03/2014,3372548.86635277000,3815723798.81,33.873856153480,0.3573549060403,12476750,11.48333333
03/03/2014,2366891.73000000000,3815723798.81,27.548905093300,0.3656226645270,12472725,11.55
02/03/2014,2375406.00000000000,3815723798.81,32.725852448900,0.2951482920580,12469250,9.766666667
01/03/2014,2801268.27176672000,3815723798.81,34.906334771738,0.2612435555556,12462775,9.5
28/02/2014,2122551.00000000000,3815723798.81,33.508319651400,0.2652751690630,12461975,9.266666667
27/02/2014,2725128.55000000000,3129573174.52,38.029648469100,0.1995717819700,12450325,8.816666667
26/02/2014,3619080.47651883000,3129573174.52,40.680280523794,0.2309304890110,12453575,9.1
25/02/2014,2657039.82000000000,3129573174.52,37.147368406300,0.2213020061260,12449025,8.633333333
24/02/2014,2253504.00000000000,3129573174.52,26.826151135700,0.2761485941270,12438000,9.766666667
23/02/2014,3270586.35230743000,3129573174.52,43.501673946337,0.2098431834320,12440250,6.516666667
22/02/2014,2858697.97000000000,3129573174.52,48.756617035100,0.1839350972860,12435700,9.266666667
21/02/2014,2483565.76000000000,3129573174.52,41.607038917100,0.1917479968650,12425750,9.5
20/02/2014,3495121.25464408000,3129573174.52,39.678960715719,0.2264985197740,12427050,8.75
19/02/2014,2499200.30000000000,3129573174.52,34.872886724500,0.2281131019370,12422850,8.433333333
18/02/2014,2987376.84000000000,3129573174.52,45.023840484700,0.1916483234980,12413625,9.466666667
17/02/2014,2812243.33051486000,3129573174.52,40.453455659180,0.2167512903226,12413800,11.55
16/02/2014,2672004.00000000000,3129573174.52,46.779600483200,0.1715409784430,12409625,10.03333333
15/02/2014,3015246.00000000000,2621404453.06,53.099339614300,0.1421738115620,12401425,10.08333333
14/02/2014,3351094.45921320000,2621404453.06,41.187970393840,0.2247438743456,12400650,11.48333333
13/02/2014,3220703.20000000000,2621404453.06,42.012825463100,0.2151298872460,12389250,9.433333333
12/02/2014,2861830.86000000000,2621404453.06,42.785415321100,0.2089236312440,12391375,8.983333333
11/02/2014,3177455.32868137000,2621404453.06,44.543349996935,0.1993333719512,12386875,9.616666667
10/02/2014,2804620.00000000000,2621404453.06,44.608410739300,0.1748113118250,12377400,13.2
09/02/2014,2552270.00000000000,2621404453.06,37.743190086100,0.2110018699000,12378525,11.16666667
08/02/2014,4306013.77852660000,2621404453.06,55.804126051691,0.1868571758242,12374700,11.50833333
07/02/2014,3101609.00000000000,2621404453.06,48.410448110600,0.1866076878140,12365575,12.55
06/02/2014,3075109.20000000000,2621404453.06,42.787104494200,0.2268788019820,12366550,11.31666667
05/02/2014,4108104.59689946000,2621404453.06,52.097605662357,0.2209436607143,12362425,12.26666667
04/02/2014,3430400.00000000000,2621404453.06,50.482693666100,0.2071833136490,12353550,11.28333333
03/02/2014,3428753.90000000000,2193847870.17,52.099220506900,0.2039192809160,12353975,11.95
02/02/2014,4381020.86857656000,2193847870.17,75.783097536353,0.1585431827957,12341775,8.966666667
01/02/2014,3654462.63000000000,2193847870.17,72.509179166700,0.1543223081010,12344900,11.41666667
31/01/2014,4028542.63000000000,2193847870.17,70.875134236500,0.1438496681640,12340450,9.666666667
30/01/2014,4021343.52621580000,2193847870.17,59.723219316172,0.1745588352273,12330150,8.466666667
29/01/2014,3207871.81000000000,2193847870.17,52.657985357600,0.1831726789470,12330925,11.08333333
28/01/2014,3184666.80000000000,2193847870.17,51.543501764200,0.1786876569820,12326925,8.7
27/01/2014,6040771.82369150000,2193847870.17,64.654206521229,0.1874055574713,12318250,10.68333333
26/01/2014,3136749.00000000000,2193847870.17,51.637128370600,0.1847220711090,12318825,9.333333333
25/01/2014,3316174.47000000000,2193847870.17,64.229604299800,0.1567340135570,12314800,9.3
24/01/2014,4577168.70503621000,2193847870.17,60.419883640058,0.1709370634921,12306150,10.08333333
23/01/2014,3879215.60000000000,2193847870.17,57.137195292600,0.1642735490990,12306925,8.283333333
22/01/2014,3630947.32000000000,1789546951.05,57.155970217400,0.1763451447650,12294000,9.183333333
21/01/2014,3904490.23411480000,1789546951.05,49.918052546918,0.2199953554217,12297575,12.9
20/01/2014,3550168.96000000000,1789546951.05,49.638133695000,0.2045501110170,12292825,9.5
19/01/2014,3815931.36000000000,1789546951.05,64.875828558800,0.1716924208760,12282175,10.05
18/01/2014,3693311.74590840000,1789546951.05,68.463125086353,0.1445554425287,12283950,11.46666667
17/01/2014,3275853.11000000000,1789546951.05,61.472191968500,0.1479740961930,12279350,10.71666667
16/01/2014,3044327.00000000000,1789546951.05,52.131564977700,0.1867803561140,12270750,11.43333333
15/01/2014,4217005.95450480000,1789546951.05,64.378821649463,0.1622239565217,12271450,10.28333333
14/01/2014,3640023.80000000000,1789546951.05,60.273277917600,0.1703195962290,12259225,11.5
13/01/2014,3169736.50000000000,1789546951.05,57.031189837900,0.1727342481740,12262175,11.89166667
12/01/2014,5090195.22469530000,1789546951.05,95.786590856313,0.1264234879227,12258325,14.51666667
11/01/2014,4051611.00000000000,1418481395.26,82.169445120500,0.1314776169630,12247475,9.983333333
10/01/2014,4626025.95000000000,1418481395.26,81.928767887500,0.1358858744300,12248500,13.61666667
09/01/2014,4930974.51361224000,1418481395.26,74.777448570141,0.1418405265700,12235875,14.31666667
08/01/2014,3671204.29000000000,1418481395.26,62.900784545500,0.1495793326780,12238275,12.3
07/01/2014,4076107.31000000000,1418481395.26,64.819466159900,0.1527853980280,12233750,13.55
06/01/2014,4914913.51245672000,1418481395.26,65.881792880308,0.2030929946237,12224150,19.38333333
05/01/2014,4160971.34000000000,1418481395.26,61.555562229100,0.1999865494210,12224150,11.41666667
04/01/2014,4043648.00000000000,1418481395.26,72.517494306100,0.1594827440050,12219725,13.01666667
03/01/2014,3468549.23939752000,1418481395.26,52.733549819803,0.1966430434783,12212325,12.53333333
02/01/2014,3296592.69000000000,1418481395.26,51.653729806800,0.1899403472620,12211525,12.85
01/01/2014,2775832.62000000000,1180923195.26,57.323488765900,0.1687417814180,12200575,13.08333333
31/12/2013,3691241.37928677000,1180923195.26,70.305342157339,0.1445196847826,12203800,10.88333333
30/12/2013,3096516.00000000000,1180923195.26,59.114123172100,0.1583626425480,12198800,12.6
29/12/2013,3594982.40000000000,1180923195.26,63.626880940200,0.1680155586950,12189000,11.6
28/12/2013,3158649.96806958000,1180923195.26,59.315142493607,0.1777737866667,12189725,16.58333333
27/12/2013,2884318.71000000000,1180923195.26,60.370444146800,0.1477436437840,12185975,17.1
26/12/2013,3139657.88000000000,1180923195.26,56.908788834500,0.1578756877350,12177350,9.733333333
25/12/2013,2685430.98770231000,1180923195.26,47.966116309476,0.1763241913580,12177500,8.933333333
24/12/2013,2837597.84000000000,1180923195.26,49.715259036000,0.1664757894920,12165875,11.58333333
23/12/2013,2693937.74000000000,1180923195.26,47.368436840600,0.1705099990570,12168725,14.08333333
22/12/2013,2751604.73688907000,1180923195.26,50.536378505897,0.1620825207101,12164575,11.21666667
21/12/2013,2650557.00000000000,1180923195.26,51.424189511700,0.1470692875870,12154350,11.35
20/12/2013,2504512.50000000000,908350862.44,42.348875549500,0.1864622034180,12156450,9.9
19/12/2013,3193166.80624950000,908350862.44,43.388955706301,0.1484270486726,12152375,10.41666667
18/12/2013,3535995.00000000000,908350862.44,51.384819949400,0.1413662566080,12142800,13.21666667
17/12/2013,3035210.88000000000,908350862.44,37.170702459100,0.1840502012340,12141925,13.35
16/12/2013,9363103.16157005000,908350862.44,82.784594097099,0.1797559751244,12130900,15.6
15/12/2013,3430851.00000000000,908350862.44,54.380266286300,0.1662791257080,12131750,11.68333333
14/12/2013,3783686.37000000000,908350862.44,72.924474703700,0.1608681732350,12118925,11.71666667
13/12/2013,4409921.93220988000,908350862.44,67.064936009032,0.1779792427746,12122475,11.31666667
12/12/2013,3639336.00000000000,908350862.44,60.830996038600,0.1723549222370,12117475,14.56666667
11/12/2013,3521703.00000000000,908350862.44,59.012735224600,0.1623579910000,12107225,9.916666667
10/12/2013,4710243.70722600000,908350862.44,66.051207471758,0.1917625781250,12109175,14.01666667
09/12/2013,4726127.12000000000,908350862.44,69.630891357500,0.1720200011980,12105225,12.98333333
